"ID","SexEstimate","BirthYear","MumID"
 3873,, 1998,
 3874,, 1998,
 3875,, 1998,
 3876,, 1998,
 3877,, 1998, 524
 3878,, 1998,
 3879,, 1998,
 3880,, 1998,
 3881,, 1998,
 3882,, 1998,
 3883,, 1998, 454
 3884,, 1998, 454
 3885,, 1998,
 3886,, 1998, 466
 3887,, 1997, 308
 3888,, 1998,
 3889,, 1998,
 3890,, 1998, 447
 3891,, 1998,
 3892,, 1998,
 3893,, 1998,
 3894,, 1998,
 3895,, 1998,
 3896,, 1998, 848
 3897,, 1998,
 3898,, 1998,
 3899,, 1998, 561
 3900,, 1998,
 3901,, 1997, 596
 3902,, 1998,
 3903,, 1998,
 3904,, 1998,
 3905,, 1998, 880
 3906,, 1998,
 3907,, 1998, 1019
 3908,, 1998,
 3909,, 1997, 853
 3910,, 1998,
 3911,, 1998,
 3912,, 1998,
 3913,, 1998,
 3914,, 1998,
 3915,, 1997,
 3916,, 1998,
 3917,, 1997, 595
 3918,, 1998,
 3919,, 1998,
 3920,, 1998,
 3921,, 1998, 862
 3922,, 1997, 168
 3923,, 1998,
 3924,, 1998,
 3925,, 1998,
 3926,, 1997, 1195
 3927,, 1998,
 3928,, 1998, 3376
 3929,, 1998,
 3930,, 1998, 833
 3931, 1, 1998, 833
 3932,, 1998,
 3933,, 1998,
 3934,, 1998,
 3936,, 1998,
 3937,, 1998,
 3938,, 1998,
 3939,, 1998,
 3940,, 1998, 1160
 3941,, 1997, 823
 3942,, 1998,
 3943,, 1998, 1049
 3944, 1, 1998,
 3945,, 1998, 774
 3946, 0, 1998, 774
 3947,, 1998, 638
 3948,, 1998,
 3949,, 1998, 663
 3950,, 1998, 458
 3951,, 1997, 1182
 3952,, 1997, 915
 3953,, 1998, 845
 3954,, 1997, 1172
 3955,, 1997, 3365
 3956,, 1998, 1382
 3957,, 1997, 677
 3958,, 1998,
 3959,, 1998,
 3960,, 1997, 554
 3961,, 1998,
 3962,, 1999, 927
 3963,, 1999,
 3964, 1, 1999,
 3965,, 1999, 859
 3966,, 1999, 639
 3967, 0, 1999, 639
 3968,, 1999,
 3969,, 1999,
 3970,, 1999, 563
 3971,, 1999,
 3972,, 1999, 1043
 3973,, 1999, 1409
 3974,, 1999, 1271
 3975,, 1999, 601
 3976, 1, 1999, 840
 3977,, 1999,
 3978,, 1999,
 3979,, 1999, 502
 3980,, 1999,
 3981,, 1999,
 3982,, 1999,
 3983,, 1999, 925
 3984,, 1999,
 3985,, 1999,
 3986, 0, 1999, 924
 3987, 1, 1999, 1246
 3988,, 1999,
 3989,, 1999,
 3990,, 1999, 503
 3991,, 1999,
 3992,, 1999, 503
 3993,, 1999, 1218
 3994,, 1999,
 3995,, 1999, 441
 3996,, 1999, 441
 3997,, 1999,
 3998,, 1999,
 3999,, 1999,
 4000,, 1999, 504
 4001,, 1999, 504
 4002,, 1999, 199
 4003,, 1999, 199
 4004,, 1999,
 4005,, 1999, 826
 4006,, 1999,
 4007,, 1999, 604
 4008,, 1999, 604
 4009,, 1999, 1386
 4010,, 1999,
 4011,, 1999, 466
 4012,, 1999,
 4013,, 1999, 449
 4014,, 1998, 308
 4015,, 1998, 308
 4016,, 1999, 308
 4017, 0, 1999, 447
 4018,, 1999, 459
 4019,, 1999, 1369
 4020,, 1999, 78
 4021,, 1999, 469
 4022,, 1999, 869
 4023,, 1999, 1042
 4024,, 1999,
 4025,, 1999, 1193
 4026,, 1999, 596
 4027,, 1999,
 4028,, 1999, 1186
 4029,, 1999,
 4030,, 1999, 835
 4031,, 1999, 835
 4032,, 1999,
 4033,, 1999,
 4034,, 1999,
 4035,, 1999,
 4036,, 1999,
 4037,, 1999,
 4038,, 1999,
 4039,, 1999, 1130
 4040,, 1999, 832
 4041,, 1999, 450
 4042, 0, 1999, 522
 4043,, 1999, 951
 4044,, 1999, 595
 4045,, 1999, 595
 4046,, 1999,
 4047,, 1999, 1195
 4048,, 1999, 1170
 4049,, 1999, 1170
 4050,, 1999, 1170
 4051,, 1999, 1161
 4052,, 1999, 1161
 4053,, 1999,
 4054,, 1999,
 4055,, 1999, 1403
 4056,, 1999, 833
 4057, 0, 1999, 833
 4058,, 1999,
 4059,, 1999, 1022
 4060,, 1999,
 4061,, 1999, 1017
 4062,, 1999,
 4063,, 1999,
 4064, 0, 1999, 823
 4065,, 1999,
 4066,, 1999,
 4067,, 1999,
 4068,, 1999, 1190
 4069,, 1999,
 4070,, 1999, 1380
 4071,, 1999, 638
 4072,, 1999,
 4073,, 1999, 919
 4074,, 1999, 1024
 4075,, 1999,
 4076,, 1999, 1024
 4077,, 1999, 663
 4078,, 1999,
 4079,, 1999,
 4080,, 1999,
 4081,, 1999, 458
 4082,, 1999,
 4083,, 1999, 1382
 4084,, 1999, 677
 4085,, 1999,
 4086, 1, 1999, 677
 4087,, 1999,
 4088,, 1999,
 4089,, 2002,
 4090,, 2002,
 4091,, 2002,
 4092,, 2002,
 4093,, 2002, 1409
 4094,, 2002,
 4095,, 2002,
 4096,, 2002, 1511
 4097,, 2002, 1506
 4098,, 2002, 1431
 4099,, 2002, 1550
 4100,, 2002,
 4101,, 2002,
 4102,, 2002,
 4103,, 2002, 1388
 4104,, 2002, 1361
 4105,, 2002, 1552
 4106,, 2002, 459
 4107,, 2002,
 4108,, 2002, 1193
 4109,, 2002, 1490
 4110,, 2002,
 4111,, 2002,
 4112,, 2002, 1437
 4113,, 2002,
 4114,, 2002,
 4115,, 2002, 1170
 4116,, 2002,
 4117,, 2002, 930
 4118,, 2002,
 4119,, 2002, 1580
 4120,, 2002,
 4121,, 2002, 1017
 4122,, 2002,
 4123,, 2002,
 4124,, 2002, 1380
 4125,, 2002, 638
 4126,, 2002,
 4127,, 2002,
 4128,, 2002,
 4129,, 2002, 458
 4130,, 2002,
 4131,, 2002, 1617
 4132,, 2002, 1275
 4133,, 2002,
 4134,, 2003,
 4135,, 2003,
 4136,, 2003,
 4137,, 2003,
 4138,, 2003,
 4139,, 2003,
 4140,, 2003, 1789
 4141,, 2003,
 4142,, 2003,
 4143,, 2003,
 4144,, 2003,
 4145,, 2003,
 4146,, 2003,
 4147,, 2003,
 4148,, 2003,
 4149,, 2003,
 4150,, 2003,
 4151,, 2003,
 4152,, 2003,
 4153,, 2003,
 4154,, 2003,
 4155,, 2003,
 4156,, 2003,
 4157,, 2003, 1346
 4158,, 2003,
 4159,, 2003, 503
 4160,, 2003,
 4161,, 2003,
 4162,, 2003,
 4163,, 2003,
 4164,, 2003,
 4165,, 2003,
 4166,, 2003,
 4167,, 2003,
 4168,, 2003,
 4169,, 2003, 1390
 4170,, 2003, 454
 4171,, 2003,
 4172,, 2003,
 4173,, 2003, 1765
 4174,, 2003,
 4175,, 2003,
 4176,, 2003,
 4177,, 2003,
 4178,, 2003, 1821
 4179,, 2003,
 4180,, 2003,
 4181,, 2003, 459
 4182,, 2003, 1362
 4183,, 2003,
 4184,, 2003, 949
 4185,, 2003, 1369
 4186,, 2003, 1561
 4187,, 2003, 1538
 4188,, 2003,
 4189,, 2003, 1558
 4190,, 2003, 1042
 4191,, 2003,
 4192,, 2003,
 4193,, 2003,
 4194, 0, 2003, 869
 4195,, 2003,
 4196,, 2003, 1782
 4197,, 2003,
 4198,, 2003,
 4199,, 2003,
 4200,, 2003,
 4201,, 2003, 3143
 4202,, 2003,
 4203,, 2003,
 4204,, 2003, 1491
 4205,, 2003,
 4206,, 2003,
 4207,, 2003,
 4208,, 2003,
 4209,, 2003,
 4210,, 2003,
 4211,, 2003,
 4212,, 2003,
 4213,, 2003,
 4214,, 2003,
 4215,, 2003, 1598
 4216,, 2003, 1438
 4217,, 2003, 1672
 4218,, 2003,
 4219,, 2003,
 4220,, 2003,
 4221,, 2003,
 4222,, 2003,
 4223,, 2003,
 4224,, 2003,
 4225,, 2003, 1401
 4226,, 2003,
 4227,, 2003,
 4228,, 2003,
 4229,, 2003,
 4230,, 2003,
 4231,, 2003,
 4232,, 2003,
 4233,, 2003,
 4234,, 2003,
 4235, 1, 2003, 1597
 4236,, 2003, 1597
 4237,, 1996,
 4238,, 1996,
 4239,, 1996,
 4240,, 1996,
 4241,, 1996,
 4242,, 1996,
 4243,, 1996,
 4244,, 1996,
 4245,, 1996,
 4246,, 1996,
 4247,, 1996,
 4248,, 1996,
 4249,, 1996,
 4250,, 1996,
 4251,, 1996,
 4252,, 1996,
 4253,, 1996,
 4254,, 1996,
 4255, 1, 1995, 454
 4256, 0, 1995, 2676
 4257,, 1996,
 4258,, 1996,
 4259,, 1996,
 4260,, 1996,
 4261,, 1996,
 4262, 1, 1998,
 4263,, 2002,
 4264,, 2002,
 4265,, 2002,
 4266,, 2004,
 4267,, 2004,
 4268,, 2004,
 4269,, 2004, 1043
 4270,, 2004,
 4271,, 2004,
 4272,, 2004,
 4273,, 2004,
 4274,, 2004,
 4275,, 2004,
 4276,, 2004, 1740
 4277,, 2004,
 4278,, 2004,
 4279,, 2004,
 4280,, 2004,
 4281,, 2004,
 4282,, 2004,
 4283,, 2004,
 4284,, 2004,
 4285,, 2004,
 4286,, 2004,
 4287,, 2004,
 4288,, 2004,
 4289,, 2004,
 4290,, 2004, 1532
 4291,, 2004,
 4292,, 2004,
 4293,, 2004,
 4294,, 2004,
 4295,, 2004,
 4296,, 2004,
 4297,, 2004,
 4298,, 2004,
 4299,, 2004,
 4300,, 2004,
 4301,, 2004,
 4302,, 2004,
 4303,, 2004,
 4304,, 2004, 1369
 4305,, 2004, 1538
 4306,, 2004,
 4307,, 2004,
 4308,, 2004,
 4309,, 2004,
 4310,, 2004,
 4311,, 2004,
 4312,, 2004,
 4313,, 2004,
 4314,, 2004,
 4315,, 2004, 1580
 4316,, 2004,
 4317,, 2004,
 4318,, 2004,
 4319,, 2004,
 4320,, 2004,
 4321,, 2004,
 4322,, 2004,
 4323,, 2004,
 4324,, 2004, 1024
 4325,, 2005, 1024
 4326,, 2004,
 4327,, 2005, 1678
 4328,, 2004,
 4329,, 2004,
 4330,, 2004, 845
 4331,, 2005,
 4332,, 2005,
 4333,, 2005,
 4334,, 2005, 2993
 4335,, 2005, 1753
 4336,, 2005,
 4337,, 2005,
 4338,, 2005, 1781
 4339,, 2005,
 4340,, 2005,
 4341,, 2005, 1510
 4342,, 2005, 1501
 4343,, 2005,
 4344,, 2005, 3487
 4345,, 2005,
 4346,, 2005,
 4347,, 2005,
 4348,, 2005,
 4349,, 2005,
 4350,, 2005,
 4351,, 2005,
 4352,, 2005,
 4353,, 2005,
 4354,, 2005,
 4355,, 2005,
 4356,, 2005, 1791
 4357,, 2005,
 4358,, 2005,
 4359,, 2005,
 4360,, 2005,
 4361,, 2005,
 4362,, 2005, 1558
 4363,, 2005,
 4364,, 2005,
 4365,, 2005,
 4366,, 2005,
 4367,, 2005, 1605
 4368,, 2005,
 4369,, 2005,
 4370,, 2005,
 4372,, 2005,
 4373,, 2005,
 4374,, 2005,
 4375,, 2005,
 4376,, 2005,
 4377,, 2005,
 4378,, 2005,
 4379,, 2005,
 4380,, 2005, 832
 4381,, 2005,
 4382,, 2005,
 4383,, 2005, 1437
 4384,, 2005,
 4385,, 2005,
 4386,, 2005,
 4387,, 2005,
 4388,, 2005,
 4389,, 2005, 1598
 4390,, 2005,
 4391,, 2005,
 4392,, 2005,
 4393,, 2005, 1580
 4394,, 2005, 1865
 4395,, 2005,
 4396,, 2005,
 4397,, 2005,
 4398,, 2005,
 4399,, 2005,
 4400,, 2005, 3495
 4401,, 2005, 1891
 4402,, 2005,
 4403,, 2005, 1024
 4404,, 2005,
 4405,, 2005,
 4406,, 2005, 1429
 4407,, 2005,
 4408,, 2005,
 4409,, 2005,
 4410,, 2005,
 4411,, 2005, 3508
 4412,, 2005,
 4413,, 2005, 3508
 4414,, 2005, 3508
 4415,, 2004, 1490
 4416,, 2004, 1561
 4417,, 2004,
 4418,, 2004,
 4419,, 2004,
 4420,, 2004, 1758
 4421,, 2004, 1218
 4422,, 2004, 2971
 4423,, 2004,
 4424,, 2004, 1673
 4425,, 2004, 1876
 4426,, 2004,
 4427,, 2004, 628
 4428,, 2004, 1833
 4429,, 2005,
 4430,, 2005,
 4431, 0, 2005,
 4432,, 2005, 1409
 4433,, 2005,
 4434,, 2005,
 4435,, 2005,
 4436,, 2005, 1833
 4678,, 2005, 1821
 4707,, 1995,
 4708,, 1997,
 4709,, 1996,
 4710,, 1994,
 4711,, 1996,
 4712,, 1997,
 4713,, 1997,
 4714,, 1996,
 4715,, 1996,
 4716,, 1997,
 4717,, 1997,
 4718,, 1997,
 4719,, 1994,
 4720,, 1994,
 4721,, 1996,
 4722,, 1996,
 4723,, 1997,
 4724,, 1997,
 4725,, 1997,
 4726,, 1997,
 4727,, 1997,
 4728,, 1997,
 4729,, 1997,
 4730,, 1997,
 4731,, 1997,
 4732,, 1996,
 4733,, 1996,
 4734,, 1996,
 4735,, 1996,
 4736,, 1997,
 4737,, 1996,
 4738,, 1996,
 4739,, 1994,
 4740, 0, 1997,
 4741,, 1996,
 4742,, 1996,
 4743,, 1996,
 4744, 0, 1996,
 4745,, 1996,
 4746,, 1997,
 4747,, 1996,
 4748,, 1996,
 4749,, 1996,
 4750,, 1996,
 4751, 0, 1996,
 4752,, 1995,
 4753,, 1997,
 4754,, 1997,
 4755,, 1996,
 4756,, 1996,
 4757,, 1994,
 4758,, 1994,
 4759,, 1994,
 4760,, 1995,
 4761,, 1997,
 4762,, 1996,
 4763,, 1996,
 4764,, 1996,
 4765,, 1996,
 4766,, 1996,
 4767,, 1997,
 4768,, 1997,
 4769,, 1997,
 4770,, 1996,
 4771,, 1994,
 4772,, 1997,
 4773,, 1996,
 4774,, 1996,
 4775, 0, 1994,
 4776,, 1997,
 4777,, 1997,
 4778, 0, 1997,
 4779,, 1989, 61
 4780,, 1989,
 4781,, 1989, 227
 4782,, 1989,
 4783,, 1989,
 4784,, 1989,
 4785,, 1991, 118
 4786,, 1989, 113
 4787,, 1989,
 4788,, 1989, 235
 4789,, 1990, 114
 4790,, 1990, 228
 4791,, 1990,
 4792,, 1990,
 4793,, 1990, 113
 4794,, 1990, 232
 4795,, 1991,
 4796,, 1991,
 4797,, 1991,
 4798,, 1991,
 4799,, 1991,
 4800,, 2005, 1589
 4801,, 1990,
 4802, 1, 2005,
 4803, 0, 2005,
 4804, 0, 2005,
 4805, 1, 2005,
 4806, 1, 2005,
 4807, 1, 2006,
 4808, 1, 2006,
 4809, 0, 2005,
 4810, 0, 2006,
 4811, 1, 2005,
 4812, 0, 2006,
 4813, 1, 2006,
 4814, 1, 2006,
 4815, 1, 2006,
 4816, 1, 2006,
 4817, 1, 2006,
 4818, 0, 2005,
 4819, 1, 2005,
 4820, 1, 2006,
 4821, 0, 2006,
 4822, 1, 2005,
 4823, 1, 2006,
 4824, 1, 2005,
 4825, 0, 2006,
 4826, 1, 2005,
 4827, 0, 2006,
 4828, 1, 2006,
 4829, 1, 2006,
 4830, 0, 2006,
 4831, 1, 2006,
 4832, 1, 2005,
 4833, 0, 2005,
 4834, 1, 2005,
 4835, 0, 2005,
 4836, 0, 2006,
 4837, 1, 2006,
 4838, 1, 2005,
 4839, 1, 2006,
 4840, 0, 2005,
 4841, 1, 2005,
 4842, 1, 2005,
 4843, 0, 2005,
 4844, 0, 2005,
 4845, 0, 2005,
 4846, 0, 2006,
 4847, 0, 2005,
 4848, 1, 2006,
 4849, 1, 2005,
 4850, 0, 2005,
 4851, 1, 2006,
 4852, 1, 2005,
 4853, 0, 2006,
 4854, 1, 2006,
 4855, 0, 2006,
 4856, 1, 2005,
 4857, 1, 2006,
 4858, 0, 2005,
 4859, 0, 2005,
 4860, 1, 2006,
 4861, 0, 2006, 2989
 4862, 0, 2005,
 4863, 0, 2006,
 4864, 1, 2006,
 4865, 0, 2006,
 4866, 1, 2005,
 4867, 0, 2006,
 4868, 0, 2006,
 4869, 0, 2006,
 4870, 0, 2006,
 4871, 0, 2006,
 4872, 1, 2006,
 4873, 1, 2005,
 4874, 0, 2006,
 4875, 0, 2006, 1501
 4876, 0, 2006,
 4877, 0, 2006, 1503
 4878, 0, 2006,
 4879, 1, 2006, 3003
 4880, 0, 2006, 1042
 4881, 1, 2005,
 4882, 0, 2006, 1763
 4883, 0, 2006, 1697
 4884, 1, 2006, 1697
 4885, 0, 2006, 1772
 4886, 1, 2006,
 4887, 1, 2006, 1790
 4888, 1, 2006, 1895
 4889, 1, 2006, 1740
 4890, 1, 2006, 1510
 4891, 0, 2006, 1852
 4892, 1, 2006, 1805
 4893, 0, 2006, 845
 4894, 1, 2006, 1244
 4895, 1, 2006, 1419
 4896, 0, 2006, 1779
 4897, 1, 2006, 1419
 4898, 0, 2006, 869
 4899, 0, 2006, 1782
 4900, 1, 2006, 1538
 4901, 0, 2006,
 4902, 1, 2006, 1506
 4903, 1, 2006, 1506
 4904, 0, 2006, 1854
 4905, 0, 2006, 1821
 4906, 1, 2006, 1193
 4907, 0, 2006, 3507
 4908, 0, 2006, 1170
 4909, 1, 2005,
 4910, 0, 2006, 3517
 4911, 1, 2006, 3517
 4912, 0, 2006, 2978
 4913, 1, 2006, 2978
 4914, 1, 2006, 1580
 4915, 1, 2006, 2978
 4916, 0, 2006, 1580
 4917, 0, 2006, 1826
 4918, 1, 2006,
 4919, 0, 2006, 1043
 4920, 0, 2006,
 4921, 0, 2005,
 4922, 0, 2006,
 4923, 0, 2006,
 4924, 1, 2006,
 4925, 1, 2006,
 4926, 0, 2006,
 4927, 1, 2006,
 4928, 0, 2006,
 4929, 0, 2006,
 4930, 1, 2006,
 4931, 1, 2006,
 4932, 1, 2006,
 4933, 1, 2006, 3453
 4934, 1, 2006, 3453
 4935, 0, 2006, 1672
 4936, 0, 2006, 1827
 4937, 1, 2006, 1827
 4938, 0, 2006,
 4939, 1, 2006,
 4940, 1, 2006,
 4941, 0, 2006,
 4942, 0, 2006,
 4943, 1, 2006,
 4944, 1, 2006,
 4945, 1, 2006,
 4946, 1, 2006,
 4947, 1, 2006,
 4948, 1, 2006,
 4949, 0, 2006,
 4950, 0, 2006,
 4951, 1, 2006,
 4952, 0, 2006,
 4953, 1, 2006,
 4954, 1, 2006,
 4955, 1, 2006,
 4956, 0, 2006,
 4957, 1, 2006,
 4958, 0, 2006,
 4959, 1, 2006,
 4960, 0, 2006,
 4961, 0, 2006,
 4962, 1, 2006,
 4963, 1, 2006,
 4964, 0, 2006,
 4965, 0, 2006,
 4966, 1, 2006,
 4967, 1, 2006,
 4968, 0, 2006,
 4969, 0, 2006,
 4970, 0, 2006,
 4971, 0, 2006,
 4972, 1, 2006,
 4973, 0, 2006,
 4974, 0, 2006,
 4975,, 1989,
 4976,, 1989,
 4977,, 1989,
 4979,, 1989, 227
 4980,, 1989,
 4981,, 1989,
 4982,, 1989, 113
 4983,, 1989,
 4984,, 1989, 235
 4985,, 1991,
 4986,, 1991,
 4987,, 1991,
 4988,, 1992,
 4989,, 2006, 3467
 4990,, 2006, 3467
 4992,, 2006, 2978
 4993,, 2006, 1024
 4999, 0, 2007,
 5000, 1, 2006,
 5001, 1, 2006,
 5002, 1, 2006,
 5003, 0, 2007,
 5004, 0, 2007,
 5005, 1, 2006,
 5006, 1, 2006,
 5007, 1, 2006,
 5008, 1, 2007,
 5009, 0, 2006,
 5010, 1, 2007,
 5011, 1, 2007,
 5012, 0, 2006,
 5013, 0, 2006,
 5014, 0, 2007,
 5015, 1, 2006,
 5016, 1, 2006,
 5017, 0, 2006,
 5018, 1, 2006,
 5019, 1, 2006,
 5020, 1, 2007,
 5021, 0, 2006,
 5022, 1, 2006,
 5023, 0, 2006,
 5024, 1, 2006,
 5025, 1, 2006,
 5026, 0, 2007,
 5027, 0, 2006,
 5028, 1, 2006,
 5029, 0, 2007,
 5030, 1, 2006,
 5031, 0, 2007,
 5032, 1, 2007,
 5033, 1, 2006,
 5034, 0, 2006,
 5035, 0, 2006,
 5036, 0, 2006,
 5037, 1, 2006,
 5038, 0, 2006,
 5039, 1, 2006,
 5040, 1, 2006,
 5041, 1, 2006,
 5042, 0, 2006,
 5043, 1, 2007,
 5044, 1, 2007,
 5045, 0, 2007,
 5046, 0, 2007,
 5047, 0, 2006,
 5048, 0, 2006,
 5049, 0, 2006,
 5050, 0, 2006,
 5051, 0, 2006,
 5052, 0, 2006,
 5053, 0, 2007,
 5054, 1, 2006,
 5055, 1, 2006,
 5056, 1, 2006,
 5057, 1, 2006,
 5058, 0, 2006,
 5059, 0, 2006,
 5060, 1, 2007,
 5061, 1, 2006,
 5062, 0, 2006,
 5063, 0, 2006,
 5064, 0, 2006,
 5065,, 2006,
 5066, 1, 2006,
 5067, 1, 2006,
 5068, 1, 2006,
 5069, 0, 2006,
 5070, 0, 2007,
 5071, 1, 2007,
 5072, 1, 2007,
 5073, 0, 2006,
 5074, 0, 2007,
 5075, 0, 2006,
 5076, 1, 2007,
 5077, 1, 2007,
 5078, 1, 2006,
 5079, 0, 2006,
 5080, 0, 2007,
 5081, 1, 2006,
 5082, 0, 2006,
 5083, 0, 2006,
 5084, 1, 2006,
 5085, 1, 2006,
 5086, 1, 2006,
 5087, 0, 2006,
 5088, 1, 2006,
 5089, 0, 2007,
 5090, 0, 2006,
 5091, 1, 2006,
 5092, 0, 2006,
 5093, 1, 2006,
 5094, 1, 2006,
 5095, 0, 2006,
 5096, 0, 2006,
 5097, 0, 2007,
 5098, 1, 2007,
 5099, 1, 2006,
 5100, 0, 2006,
 5101, 0, 2006,
 5102, 1, 2006,
 5103, 0, 2006,
 5104, 1, 2006,
 5105, 0, 2006,
 5106, 0, 2007,
 5107, 0, 2007,
 5108, 1, 2007,
 5109, 1, 2006,
 5110, 0, 2007,
 5111, 1, 2006,
 5112, 1, 2006,
 5113, 1, 2006,
 5114, 0, 2006,
 5115, 1, 2007,
 5116, 1, 2006,
 5117, 0, 2007, 3002
 5118, 1, 2006,
 5119, 0, 2007, 1580
 5120, 0, 2007,
 5121, 1, 2007, 3698
 5122, 0, 2007,
 5123, 0, 2007,
 5124, 0, 2007,
 5125, 0, 2007, 1765
 5126, 1, 2007, 1765
 5127, 0, 2007, 1826
 5128, 0, 2007, 1789
 5129, 1, 2007, 1789
 5130, 0, 2007, 3090
 5131, 1, 2007, 1193
 5132, 0, 2007,
 5133, 1, 2007,
 5134, 0, 2007, 3085
 5135, 0, 2007, 2978
 5136, 0, 2007, 2978
 5137, 0, 2007, 1707
 5138, 0, 2007, 1532
 5139, 0, 2007, 3446
 5140, 0, 2007, 1854
 5141, 0, 2007, 3487
 5142, 0, 2007, 3449
 5143,, 2007,
 5144, 1, 2007, 3608
 5145, 0, 2007, 1716
 5146, 1, 2007, 3567
 5147, 0, 2007, 3497
 5148, 1, 2007, 1172
 5149, 1, 2007, 1757
 5150, 0, 2007, 1491
 5151, 1, 2007, 1438
 5152, 0, 2007, 1438
 5153, 1, 2007, 3507
 5154, 0, 2007, 3507
 5155, 0, 2007,
 5156, 0, 2007, 1401
 5157, 0, 2007, 1170
 5158, 1, 2007,
 5159, 1, 2007,
 5160, 0, 2007,
 5161, 1, 2007,
 5162, 0, 2007,
 5163, 0, 2007,
 5164, 0, 2007,
 5165, 1, 2007,
 5166, 0, 2007,
 5167, 1, 2007,
 5168, 0, 2007,
 5169, 1, 2007,
 5170, 1, 2007,
 5171, 0, 2007,
 5172, 1, 2007,
 5173, 0, 2007,
 5174, 0, 2007,
 5175, 0, 2008, 2978
 5176, 0, 2008,
 5177, 1, 2008,
 5178, 0, 2007,
 5179, 1, 2008,
 5180, 0, 2008,
 5181, 0, 2007,
 5182, 0, 2008,
 5183, 0, 2008,
 5184, 0, 2007,
 5185, 0, 2008,
 5186, 1, 2008,
 5187, 0, 2007,
 5188, 1, 2007,
 5189, 1, 2007,
 5190, 0, 2007,
 5191, 1, 2007,
 5192, 1, 2008,
 5193, 0, 2007,
 5194, 0, 2007,
 5195, 0, 2008,
 5196, 0, 2008,
 5197, 1, 2008,
 5198, 0, 2008,
 5199, 1, 2008,
 5200, 1, 2008,
 5201, 0, 2007,
 5202, 1, 2007,
 5203, 1, 2008,
 5204, 1, 2008,
 5205, 0, 2008,
 5206, 1, 2008,
 5207, 0, 2008,
 5208, 0, 2007,
 5209, 1, 2008,
 5210, 1, 2008,
 5211, 1, 2008,
 5212, 0, 2008,
 5213, 0, 2007,
 5214, 1, 2008,
 5215, 1, 2007,
 5216, 0, 2007,
 5217, 0, 2008,
 5218, 0, 2008,
 5219, 0, 2007,
 5220, 1, 2008,
 5221, 0, 2007,
 5222, 0, 2008,
 5223, 1, 2008,
 5224, 0, 2008,
 5225, 1, 2008,
 5226, 1, 2008,
 5227, 0, 2008,
 5228, 1, 2008,
 5229, 0, 2008,
 5230, 0, 2008,
 5231, 1, 2008,
 5232, 0, 2007,
 5233, 0, 2007,
 5234, 0, 2007,
 5235, 1, 2008,
 5236, 1, 2008,
 5237, 1, 2008,
 5238, 0, 2007,
 5239, 1, 2008,
 5240, 1, 2008,
 5241, 0, 2008,
 5242, 0, 2008,
 5243, 0, 2007,
 5244, 1, 2007,
 5245, 0, 2008,
 5246, 0, 2007,
 5247, 0, 2008,
 5248, 1, 2007,
 5249, 1, 2007,
 5250, 1, 2007,
 5251, 0, 2007,
 5252, 0, 2007,
 5253, 1, 2007,
 5254, 1, 2008,
 5255, 1, 2008,
 5256, 0, 2007,
 5257, 1, 2008,
 5258, 0, 2008,
 5259, 0, 2008,
 5260, 1, 2008,
 5261, 1, 2008,
 5262, 1, 2008,
 5263, 0, 2008,
 5264, 0, 2008,
 5265, 0, 2008,
 5266, 1, 2007,
 5267, 0, 2007,
 5268, 0, 2007,
 5269, 1, 2008,
 5270, 1, 2008,
 5271, 1, 2008,
 5272, 0, 2008,
 5273, 1, 2008,
 5274, 0, 2008,
 5275, 1, 2008,
 5276, 1, 2008,
 5277, 0, 2008,
 5278, 0, 2008,
 5279, 0, 2008,
 5280, 1, 2008,
 5281, 1, 2009,
 5282, 0, 2008,
 5283, 1, 2009,
 5284, 0, 2008,
 5285, 1, 2008,
 5286, 1, 2009, 1532
 5287, 0, 2009,
 5288, 0, 2009,
 5289, 0, 2009,
 5290, 1, 2008,
 5291, 1, 2008,
 5292, 1, 2008,
 5293, 0, 2008,
 5294, 1, 2009, 1757
 5295, 1, 2009,
 5296, 0, 2009,
 5297, 0, 2008,
 5298, 0, 2008,
 5299,, 2008,
 5300,, 2008,
 5301,, 2008,
 5302,, 2009,
 5303,, 2007,
 5304,, 2007,
 5305,, 2007,
 5306, 0, 2006,
 5307,, 2006,
 5308,, 2007,
 5309,, 2008,
 5310,, 2008,
 5311,, 2008,
 5312, 0, 2009,
 5313, 0, 2009,
 5314, 1, 2009,
 5315, 0, 2009,
 5316, 1, 2009,
 5317, 1, 2009,
 5318, 0, 2008,
 5319, 0, 2009,
 5320, 0, 2008,
 5321, 1, 2009,
 5322, 1, 2008,
 5323, 0, 2009,
 5324, 0, 2009,
 5325, 1, 2009,
 5326, 0, 2009,
 5327, 1, 2009,
 5328,, 2009,
 5329,, 2009,
 5330,, 2009,
 5331,, 2009,
 5332, 0, 2009,
 5333, 1, 2009,
 5334, 1, 2009,
 5335, 1, 2008,
 5336, 0, 2009,
 5337, 0, 2009,
 5338, 1, 2009,
 5339, 0, 2009,
 5340, 1, 2009, 3491
 5341, 0, 2008,
 5342, 1, 2009, 2989
 5343, 1, 2009,
 5344, 0, 2008,
 5345, 1, 2008,
 5346, 0, 2008,
 5347, 1, 2008,
 5348, 1, 2008,
 5349, 0, 2009,
 5350, 0, 2009,
 5351, 1, 2008,
 5352, 1, 2008,
 5353, 1, 2008,
 5354, 0, 2008,
 5355, 0, 2008,
 5356, 1, 2008,
 5357, 0, 2008,
 5358, 1, 2008,
 5359, 1, 2008,
 5360, 0, 2008,
