RowRef,BirdID,Sex,SexingMethod,SexingDate,Lane,Observer,BloodID,EstimateSource,MergeRef,MergeStatus
16915,1824,0,ZOO2B,20/01/2015,43,MV,5939,,94771967,
16917,6029,1,ZOO2B,20/01/2015,42,MV,5940,,1767730431,
15597,5545,0,ZOO2B,22/01/2014,28,MV,5613,,-1801736705,
16921,5835,1,ZOO2B,20/01/2015,46,MV,5941,,-1195360001,
16923,6027,1,ZOO2B,20/01/2015,44,MV,5942,,347652863,
15594,3451,0,ZOO2B,22/01/2014,31,MV,5612,,1766024447,
16926,5292,1,ZOO2B,20/01/2015,38,MV,5943,,-1620917249,
16930,6167,1,ZOO2B,07/01/2015,27,MV,5944,,1554040831,
15591,5638,1,ZOO2B,22/01/2014,29,MV,5611,,-916008961,
16934,6168,0,ZOO2B,07/01/2015,30,MV,5945,,-1166013441,
16907,6165,0,ZOO2B,07/01/2015,35,MV,5936,,-1912311041,
16856,6156,1,ZOO2B,07/01/2015,25,MV,5919,,1878824447,
15478,5378,1,ZOO2B,30/01/2014,59,MV,5572,,-1815568129,
16832,6154,0,ZOO2B,07/01/2015,18,MV,5911,,1004731903,
16833,5640,0,ZOO2B,20/01/2015,20,MV,5912,,1634584831,
15639,5774,1,ZOO2B,22/01/2014,43,MV,5627,,-216629249,
16837,5523,1,ZOO2B,20/01/2015,26,MV,5913,,-693281537,
16839,4973,0,ZOO2B,20/01/2015,24,MV,5914,,-177291521,
15636,6017,1,ZOO2B,22/01/2014,45,MV,5626,,-1619407105,
16844,5908,1,ZOO2B,20/01/2015,32,MV,5915,,1318660607,
15633,6016,1,ZOO2B,22/01/2014,46,MV,5625,,169931263,
16847,3574,0,ZOO2B,20/01/2015,33,MV,5916,,1617684223,
16850,6047,1,ZOO2B,20/01/2015,36,MV,5917,,-978454529,
15615,5650,1,ZOO2B,22/01/2014,36,MV,5619,,562571263,
16853,6155,1,ZOO2B,07/01/2015,22,MV,5918,,-123589377,
16881,6033,1,ZOO2B,20/01/2015,30,MV,5928,,2074425599,
15627,6015,0,ZOO2B,22/01/2014,40,MV,5623,,-1075596289,
16858,6157,1,ZOO2B,07/01/2015,26,MV,5920,,-1470119937,
16860,6158,1,ZOO2B,07/01/2015,24,MV,5921,,753678847,
15624,6014,1,ZOO2B,22/01/2014,37,MV,5622,,-1014566145,
16865,6159,0,ZOO2B,07/01/2015,28,MV,5922,,832137471,
16867,6046,1,ZOO2B,20/01/2015,37,MV,5923,,-1935987969,
15621,4957,1,ZOO2B,22/01/2014,38,MV,5621,,852444671,
16871,6011,1,ZOO2B,20/01/2015,31,MV,5924,,1554603775,
16873,6160,0,ZOO2B,07/01/2015,23,MV,5925,,1276825855,
15618,5904,1,ZOO2B,22/01/2014,39,MV,5620,,-388031233,
16877,3694,0,ZOO2B,20/01/2015,47,MV,5926,,1642915071,
15642,5683,0,ZOO2B,22/01/2014,42,MV,5628,,1442567423,
15630,5447,1,ZOO2B,22/01/2014,41,MV,5624,,-1186506497,
22343,7218,1,ZOO2B,12/04/2022,6,MV,8396,,1449570815,
22339,6868,1,ZOO2B,19/04/2022,10,MV,8392,,-1444311553,
22405,7148,0,ZOO2B,12/04/2022,68,MV,8457,,-1450264577,
22341,7117,0,ZOO2B,12/04/2022,4,MV,8394,,-160139265,
21056,7066,1,ZOO2B,18/04/2019,82,MV,7918,,-932516865,
22338,7249,1,ZOO2B,19/04/2022,9,MV,8490,,-357538049,
22344,7206,0,ZOO2B,12/04/2022,7,MV,8404,,-239948545,
21036,7046,1,ZOO2B,18/04/2019,62,MV,7901,,156571647,
22342,7158,1,ZOO2B,12/04/2022,5,MV,8395,,1747016447,
22340,7120,1,ZOO2B,12/04/2022,3,MV,8393,,630855935,
22397,5779,1,ZOO2B,12/04/2022,60,MV,8453,,-1020661761,
22407,6917,0,ZOO2B,12/04/2022,70,MV,8472,,1280504319,
22370,7231,1,ZOO2B,12/04/2022,33,MV,8420,,762251007,
22369,6676,1,ZOO2B,12/04/2022,32,MV,8422,,1663734783,
22368,7182,0,ZOO2B,12/04/2022,31,MV,8421,,359490815,
22367,7229,1,ZOO2B,12/04/2022,30,MV,8418,,1755171327,
22366,7204,1,ZOO2B,12/04/2022,29,MV,8416,,-670805249,
22365,7136,0,ZOO2B,12/04/2022,28,MV,8415,,1179176959,
22364,7079,0,ZOO2B,12/04/2022,27,MV,8414,,1676890367,
22363,6858,1,ZOO2B,12/04/2022,26,MV,8413,,1765877247,
22372,7153,0,ZOO2B,12/04/2022,35,MV,8425,,-280119041,
22396,7113,0,ZOO2B,12/04/2022,59,MV,8455,,299036927,
22373,6844,1,ZOO2B,12/04/2022,36,MV,8426,,1876531199,
22398,7240,1,ZOO2B,12/04/2022,61,MV,8449,,-840895745,
22399,7239,0,ZOO2B,12/04/2022,62,MV,8448,,1099426303,
22400,7241,1,ZOO2B,12/04/2022,63,MV,8450,,1529808127,
22401,7071,1,ZOO2B,12/04/2022,64,MV,8454,,543536127,
22402,7171,1,ZOO2B,12/04/2022,65,MV,8458,,1245554431,
22403,7193,1,ZOO2B,12/04/2022,66,MV,8459,,1346489855,
22404,7242,0,ZOO2B,12/04/2022,67,MV,8451,,-477013761,
22406,6735,0,ZOO2B,12/04/2022,69,MV,8456,,-2016240897,
22408,7243,0,ZOO2B,12/04/2022,71,MV,8452,,284028159,
22395,6857,1,ZOO2B,12/04/2022,58,MV,8446,,-1843313153,
22383,6200,1,ZOO2B,12/04/2022,46,MV,8431,,1920522751,
22394,6739,1,ZOO2B,12/04/2022,57,MV,8443,,661159679,
22393,6665,0,ZOO2B,12/04/2022,56,MV,8442,,1526164479,
22392,7145,1,ZOO2B,12/04/2022,55,MV,8441,,701046015,
22391,7148,0,ZOO2B,12/04/2022,54,MV,8445,,826925567,
22390,6710,1,ZOO2B,12/04/2022,53,MV,8444,,1103121151,
22389,7238,1,ZOO2B,12/04/2022,52,MV,8447,,338307071,
22388,6381,1,ZOO2B,12/04/2022,51,MV,8434,,-107116289,
22387,7237,0,ZOO2B,12/04/2022,50,MV,8440,,-1484931585,
22386,7109,0,ZOO2B,12/04/2022,49,MV,8433,,705976063,
22371,7233,1,ZOO2B,12/04/2022,34,MV,8436,,-1540510209,
22384,7236,0,ZOO2B,12/04/2022,47,MV,8439,,-132369153,
22411,6746,1,ZOO2B,12/04/2022,74,MV,8462,,1694455295,
22382,7234,0,ZOO2B,12/04/2022,45,MV,8437,,-1680825601,
22381,6704,0,ZOO2B,12/04/2022,44,MV,8430,,879714303,
22380,6862,1,ZOO2B,12/04/2022,43,MV,8429,,-397336321,
22379,7235,1,ZOO2B,12/04/2022,42,MV,8438,,-1590217217,
22378,7232,1,ZOO2B,12/04/2022,41,MV,8435,,-861851905,
22377,6185,0,ZOO2B,12/04/2022,40,MV,8428,,1081727999,
22376,7075,1,ZOO2B,12/04/2022,39,MV,8427,,1166560511,
22375,7105,1,ZOO2B,12/04/2022,38,MV,8424,,-1342909953,
22374,7169,1,ZOO2B,12/04/2022,37,MV,8423,,2020735743,
22385,7179,1,ZOO2B,12/04/2022,48,MV,8432,,-1168235521,
22355,6745,1,ZOO2B,12/04/2022,18,MV,8411,,-1118724609,
22435,6864,1,ZOO2B,19/04/2022,4,MV,8489,,-165286401,
22436,6144,1,ZOO2B,19/04/2022,5,MV,8488,,711260415,
22437,7248,1,ZOO2B,19/04/2022,6,MV,8485,,731109375,
22438,7142,1,ZOO2B,19/04/2022,7,MV,8486,,-29148417,
22362,7178,0,ZOO2B,12/04/2022,25,MV,8492,,-1898062081,
22361,7226,1,ZOO2B,12/04/2022,24,MV,8408,,-1940894721,
22360,7230,0,ZOO2B,12/04/2022,23,MV,8419,,1865121023,
22359,7227,1,ZOO2B,12/04/2022,22,MV,8409,,1867760127,
22358,5009,0,ZOO2B,12/04/2022,21,MV,8412,,-1628984577,
22409,7075,1,ZOO2B,12/04/2022,72,MV,8460,,-53937153,
22356,7225,1,ZOO2B,12/04/2022,19,MV,8407,,1604446463,
22432,6261,1,ZOO2B,12/04/2022,95,MV,8482,,914400511,
22354,7224,1,ZOO2B,12/04/2022,17,MV,8406,,-682772737,
22353,7194,0,ZOO2B,12/04/2022,16,MV,8410,,-1714748417,
22352,7223,1,ZOO2B,12/04/2022,15,MV,8402,,-568158977,
22351,6912,1,ZOO2B,12/04/2022,14,MV,8403,,1794554367,
22350,7222,0,ZOO2B,12/04/2022,13,MV,8401,,360448767,
22349,7212,1,ZOO2B,12/04/2022,12,MV,8399,,-944357377,
22348,6009,0,ZOO2B,12/04/2022,11,MV,8405,,1069121791,
22347,7220,0,ZOO2B,12/04/2022,10,MV,8398,,20911615,
22346,7219,1,ZOO2B,12/04/2022,9,MV,8397,,287215359,
22357,7228,1,ZOO2B,12/04/2022,20,MV,8417,,-342030337,
22422,7196,0,ZOO2B,12/04/2022,85,MV,8475,,396946175,
22345,7221,0,ZOO2B,12/04/2022,8,MV,8400,,1568324607,
22412,7189,1,ZOO2B,12/04/2022,75,MV,8463,,1702412543,
22413,6158,1,ZOO2B,12/04/2022,76,MV,8464,,1668841471,
22414,7123,0,ZOO2B,12/04/2022,77,MV,8465,,456475391,
22415,7225,1,ZOO2B,12/04/2022,78,MV,8466,,-825558529,
22416,7221,0,ZOO2B,12/04/2022,79,MV,8467,,1403376895,
22417,7244,1,ZOO2B,12/04/2022,80,MV,8477,,1447117823,
22418,6918,1,ZOO2B,12/04/2022,81,MV,8468,,1256912639,
22419,7228,1,ZOO2B,12/04/2022,82,MV,8469,,1736039935,
22434,7232,1,ZOO2B,19/04/2022,3,MV,8487,,689719039,
22421,6736,1,ZOO2B,12/04/2022,84,MV,8471,,1090996223,
22433,7246,0,ZOO2B,12/04/2022,96,MV,8483,,1559286783,
22423,6920,0,ZOO2B,12/04/2022,86,MV,8476,,-1710226945,
22424,6892,1,ZOO2B,12/04/2022,87,MV,8473,,804699391,
22425,7245,1,ZOO2B,12/04/2022,88,MV,8478,,-2031186945,
22426,7229,1,ZOO2B,12/04/2022,89,MV,8474,,-402448641,
22427,6294,1,ZOO2B,12/04/2022,90,MV,8479,,-2100206081,
22428,7158,1,ZOO2B,12/04/2022,91,MV,8491,,-1472032513,
22429,6653,1,ZOO2B,12/04/2022,92,MV,8480,,-967110657,
22430,7247,1,ZOO2B,12/04/2022,93,MV,8484,,1892520703,
22431,4885,0,ZOO2B,12/04/2022,94,MV,8481,,1396836863,
22410,5521,0,ZOO2B,12/04/2022,73,MV,8461,,1010028287,
22420,6558,0,ZOO2B,12/04/2022,83,MV,8470,,1378429183,
22674,7233,1,ZOO2B,12/04/2022,34,MV,8436,,-1540510209,
22686,6200,1,ZOO2B,12/04/2022,46,MV,8431,,1920522751,
22685,7234,0,ZOO2B,12/04/2022,45,MV,8437,,-1680825601,
22684,6704,0,ZOO2B,12/04/2022,44,MV,8430,,879714303,
22683,6862,1,ZOO2B,12/04/2022,43,MV,8429,,-397336321,
22682,7235,1,ZOO2B,12/04/2022,42,MV,8438,,-1590217217,
22681,7232,1,ZOO2B,12/04/2022,41,MV,8435,,-861851905,
22680,6185,0,ZOO2B,12/04/2022,40,MV,8428,,1081727999,
22679,7075,1,ZOO2B,12/04/2022,39,MV,8427,,1166560511,
22678,7105,1,ZOO2B,12/04/2022,38,MV,8424,,-1342909953,
22677,7169,1,ZOO2B,12/04/2022,37,MV,8423,,2020735743,
22663,7230,0,ZOO2B,12/04/2022,23,MV,8419,,1865121023,
22675,7153,0,ZOO2B,12/04/2022,35,MV,8425,,-280119041,
22689,7109,0,ZOO2B,12/04/2022,49,MV,8433,,705976063,
22673,7231,1,ZOO2B,12/04/2022,33,MV,8420,,762251007,
22672,6676,1,ZOO2B,12/04/2022,32,MV,8422,,1663734783,
22671,7182,0,ZOO2B,12/04/2022,31,MV,8421,,359490815,
22670,7229,1,ZOO2B,12/04/2022,30,MV,8418,,1755171327,
22669,7204,1,ZOO2B,12/04/2022,29,MV,8416,,-670805249,
22668,7136,0,ZOO2B,12/04/2022,28,MV,8415,,1179176959,
22667,7079,0,ZOO2B,12/04/2022,27,MV,8414,,1676890367,
22666,6858,1,ZOO2B,12/04/2022,26,MV,8413,,1765877247,
22665,7178,0,ZOO2B,12/04/2022,25,MV,8492,,-1898062081,
17863,6376,1,ZOO2B,13/01/2016,16,MV,6290,,2135895295,
22676,6844,1,ZOO2B,12/04/2022,36,MV,8426,,1876531199,
17876,6383,0,ZOO2B,13/01/2016,29,MV,6425,,-1071675393,
21038,7048,0,ZOO2B,18/04/2019,64,MV,7903,,1095520767,
17865,6374,1,ZOO2B,13/01/2016,18,MV,6288,,-1616965889,
17866,5652,0,ZOO2B,13/01/2016,19,MV,6302,,-138570241,
17867,6381,1,ZOO2B,13/01/2016,20,MV,6422,,1983774975,
17868,6388,0,ZOO2B,13/01/2016,21,MV,6304,,-701972481,
17869,6034,0,ZOO2B,13/01/2016,22,MV,6423,,-735804673,
17870,6382,1,ZOO2B,13/01/2016,23,MV,6424,,1895643647,
17871,6384,1,ZOO2B,13/01/2016,24,MV,6426,,101651711,
17872,6175,1,ZOO2B,13/01/2016,25,MV,6294,,1946518527,
17873,5851,0,ZOO2B,13/01/2016,26,MV,6296,,1386100479,
22687,7236,0,ZOO2B,12/04/2022,47,MV,8439,,-132369153,
17875,6387,0,ZOO2B,13/01/2016,28,MV,6303,,1769367807,
22688,7179,1,ZOO2B,12/04/2022,48,MV,8432,,-1168235521,
17877,6385,1,ZOO2B,13/01/2016,30,MV,6298,,1264593663,
17878,5845,0,ZOO2B,13/01/2016,31,MV,6300,,-336969217,
17879,5853,1,ZOO2B,13/01/2016,32,MV,6297,,1936194815,
17880,6068,0,ZOO2B,13/01/2016,33,MV,6301,,295357439,
17881,6386,0,ZOO2B,13/01/2016,34,MV,6299,,1224630015,
17882,4872,1,ZOO2B,13/01/2016,35,MV,3128,,1558160895,
22693,6710,1,ZOO2B,12/04/2022,53,MV,8444,,1103121151,
22692,7238,1,ZOO2B,12/04/2022,52,MV,8447,,338307071,
22691,6381,1,ZOO2B,12/04/2022,51,MV,8434,,-107116289,
22690,7237,0,ZOO2B,12/04/2022,50,MV,8440,,-1484931585,
22662,7227,1,ZOO2B,12/04/2022,22,MV,8409,,1867760127,
17874,6167,1,ZOO2B,13/01/2016,27,MV,6295,,761273855,
20911,7081,1,ZOO2B,15/04/2019,33,MV,7969,,1451969791,
20923,7079,0,ZOO2B,15/04/2019,45,MV,7967,,510691583,
20922,6886,1,ZOO2B,15/04/2019,44,MV,7946,,1150074367,
20921,5850,1,ZOO2B,15/04/2019,43,MV,7945,,789534463,
20920,5009,0,ZOO2B,15/04/2019,42,MV,7960,,1823810559,
20919,5779,1,ZOO2B,15/04/2019,41,MV,7962,,-704695041,
20918,6777,1,ZOO2B,15/04/2019,40,MV,7947,,-1848124929,
20917,7086,0,ZOO2B,15/04/2019,39,MV,7974,,895197951,
20916,6690,0,ZOO2B,15/04/2019,38,MV,7950,,-896114689,
20915,7088,0,ZOO2B,15/04/2019,37,MV,7976,,977543423,
20914,6548,1,ZOO2B,15/04/2019,36,MV,7954,,1508259327,
22664,7226,1,ZOO2B,12/04/2022,24,MV,8408,,-1940894721,
20912,6887,1,ZOO2B,15/04/2019,34,MV,7955,,-646915073,
20926,7075,1,ZOO2B,15/04/2019,48,MV,7963,,-1828134401,
20910,6861,0,ZOO2B,15/04/2019,32,MV,7951,,-386674177,
20909,7082,0,ZOO2B,15/04/2019,31,MV,7970,,874314495,
20908,6186,0,ZOO2B,15/04/2019,30,MV,7956,,2057345023,
20907,6758,1,ZOO2B,15/04/2019,29,MV,7957,,-1704937217,
20906,6896,1,ZOO2B,15/04/2019,28,MV,7959,,343715327,
20905,7084,1,ZOO2B,15/04/2019,27,MV,7972,,-1767241985,
20904,7083,0,ZOO2B,15/04/2019,26,MV,7971,,-1631480833,
20903,6881,0,ZOO2B,15/04/2019,25,MV,7941,,-980392705,
20902,6780,0,ZOO2B,15/04/2019,24,MV,7958,,-1757623809,
20901,7087,0,ZOO2B,15/04/2019,23,MV,7975,,-1043377409,
20913,6764,0,ZOO2B,15/04/2019,35,MV,7949,,-1648611585,
22649,7219,1,ZOO2B,12/04/2022,9,MV,8397,,287215359,
22661,5009,0,ZOO2B,12/04/2022,21,MV,8412,,-1628984577,
22660,7228,1,ZOO2B,12/04/2022,20,MV,8417,,-342030337,
22659,7225,1,ZOO2B,12/04/2022,19,MV,8407,,1604446463,
22658,6745,1,ZOO2B,12/04/2022,18,MV,8411,,-1118724609,
22657,7224,1,ZOO2B,12/04/2022,17,MV,8406,,-682772737,
22656,7194,0,ZOO2B,12/04/2022,16,MV,8410,,-1714748417,
22655,7223,1,ZOO2B,12/04/2022,15,MV,8402,,-568158977,
22654,6912,1,ZOO2B,12/04/2022,14,MV,8403,,1794554367,
22653,7222,0,ZOO2B,12/04/2022,13,MV,8401,,360448767,
22652,7212,1,ZOO2B,12/04/2022,12,MV,8399,,-944357377,
20924,6921,1,ZOO2B,15/04/2019,46,MV,7948,,-1313789953,
22650,7220,0,ZOO2B,12/04/2022,10,MV,8398,,20911615,
20925,7077,0,ZOO2B,15/04/2019,47,MV,7965,,1160465151,
22648,7221,0,ZOO2B,12/04/2022,8,MV,8400,,1568324607,
22647,7206,0,ZOO2B,12/04/2022,7,MV,8404,,-239948545,
22646,7218,1,ZOO2B,12/04/2022,6,MV,8396,,1449570815,
22645,7158,1,ZOO2B,12/04/2022,5,MV,8395,,1747016447,
22644,7117,0,ZOO2B,12/04/2022,4,MV,8394,,-160139265,
22643,7120,1,ZOO2B,12/04/2022,3,MV,8393,,630855935,
22642,6868,1,ZOO2B,19/04/2022,10,MV,8392,,-1444311553,
22641,7249,1,ZOO2B,19/04/2022,9,MV,8490,,-357538049,
20928,7076,0,ZOO2B,15/04/2019,50,MV,7964,,1655598079,
20927,7085,0,ZOO2B,15/04/2019,49,MV,7973,,-1064559361,
17862,6378,0,ZOO2B,13/01/2016,15,MV,6292,,-807587329,
22651,6009,0,ZOO2B,12/04/2022,11,MV,8405,,1069121791,
22741,7142,1,ZOO2B,19/04/2022,7,MV,8486,,-29148417,
17673,1729,1,ZOO2B,27/05/2015,73,MV,6222,,1713467903,
17675,6136,1,ZOO2B,27/05/2015,63,MV,6223,,-921994241,
17677,6300,0,ZOO2B,27/05/2015,76,MV,6224,,-1755982337,
17680,6315,0,ZOO2B,27/05/2015,75,MV,6225,,-1441414401,
17684,6276,0,ZOO2B,27/05/2015,68,MV,6226,,670267135,
17687,6274,0,ZOO2B,27/05/2015,67,MV,6227,,1730267135,
17690,6297,0,ZOO2B,27/05/2015,71,MV,6228,,-1188348673,
17692,6149,1,ZOO2B,27/05/2015,72,MV,6229,,249274111,
17695,6160,0,ZOO2B,27/05/2015,74,MV,6230,,-477786113,
17700,6172,1,ZOO2B,27/05/2015,69,MV,6231,,197445375,
22730,6294,1,ZOO2B,12/04/2022,90,MV,8479,,-2100206081,
17704,2974,1,ZOO2B,27/05/2015,77,MV,6233,,-577520897,
17664,6047,1,ZOO2B,27/05/2015,42,MV,6219,,-1054772481,
22740,7248,1,ZOO2B,19/04/2022,6,MV,8485,,731109375,
22739,6144,1,ZOO2B,19/04/2022,5,MV,8488,,711260415,
22738,6864,1,ZOO2B,19/04/2022,4,MV,8489,,-165286401,
22737,7232,1,ZOO2B,19/04/2022,3,MV,8487,,689719039,
22736,7246,0,ZOO2B,12/04/2022,96,MV,8483,,1559286783,
22735,6261,1,ZOO2B,12/04/2022,95,MV,8482,,914400511,
22734,4885,0,ZOO2B,12/04/2022,94,MV,8481,,1396836863,
22733,7247,1,ZOO2B,12/04/2022,93,MV,8484,,1892520703,
22732,6653,1,ZOO2B,12/04/2022,92,MV,8480,,-967110657,
17864,3486,1,ZOO2B,13/01/2016,17,MV,6427,,-962249729,
17701,5620,1,ZOO2B,27/05/2015,70,MV,6232,,-1876136449,
17629,6282,1,ZOO2B,27/05/2015,48,MV,6208,,2050467327,
17594,4947,1,ZOO2B,27/05/2015,36,MV,6196,,-309175041,
17597,6219,1,ZOO2B,27/05/2015,43,MV,6197,,48727551,
17601,1489,1,ZOO2B,27/05/2015,46,MV,6198,,-1539167745,
17602,4872,1,ZOO2B,27/05/2015,47,MV,6199,,-335526657,
17606,3698,0,ZOO2B,27/05/2015,53,MV,6200,,-641296129,
17609,6273,0,ZOO2B,27/05/2015,34,MV,6201,,-72011265,
17612,6313,1,ZOO2B,27/05/2015,45,MV,6202,,534187775,
17615,6239,0,ZOO2B,27/05/2015,50,MV,6203,,-264192001,
17617,1716,0,ZOO2B,27/05/2015,51,MV,6204,,466958847,
17620,5850,1,ZOO2B,27/05/2015,49,MV,6205,,1842755327,
17670,6229,0,ZOO2B,27/05/2015,61,MV,6221,,-230827777,
17628,6048,0,ZOO2B,27/05/2015,52,MV,6207,,-550084865,
17665,6279,0,ZOO2B,27/05/2015,66,MV,6220,,163998207,
17632,6314,1,ZOO2B,27/05/2015,65,MV,6209,,1812255487,
17636,5212,0,ZOO2B,27/05/2015,60,MV,6210,,-1449687297,
17638,5528,1,ZOO2B,27/05/2015,56,MV,6211,,-1061537537,
17642,5633,0,ZOO2B,27/05/2015,57,MV,6212,,-253965057,
17645,5749,0,ZOO2B,27/05/2015,54,MV,6213,,357414399,
17648,6233,0,ZOO2B,27/05/2015,64,MV,6214,,997270271,
17651,6307,1,ZOO2B,27/05/2015,58,MV,6215,,2054202367,
17655,5748,0,ZOO2B,27/05/2015,62,MV,6216,,570730495,
17658,5072,1,ZOO2B,27/05/2015,55,MV,6217,,1102945535,
17659,3085,0,ZOO2B,27/05/2015,59,MV,6218,,-2061898753,
22729,7229,1,ZOO2B,12/04/2022,89,MV,8474,,-402448641,
17625,3699,0,ZOO2B,27/05/2015,44,MV,6206,,1975665151,
17851,5621,0,ZOO2B,13/01/2016,4,MV,6278,,-1400360705,
22702,7239,0,ZOO2B,12/04/2022,62,MV,8448,,1099426303,
22701,7240,1,ZOO2B,12/04/2022,61,MV,8449,,-840895745,
22700,5779,1,ZOO2B,12/04/2022,60,MV,8453,,-1020661761,
22699,7113,0,ZOO2B,12/04/2022,59,MV,8455,,299036927,
22698,6857,1,ZOO2B,12/04/2022,58,MV,8446,,-1843313153,
22697,6739,1,ZOO2B,12/04/2022,57,MV,8443,,661159679,
22696,6665,0,ZOO2B,12/04/2022,56,MV,8442,,1526164479,
22695,7145,1,ZOO2B,12/04/2022,55,MV,8441,,701046015,
22694,7148,0,ZOO2B,12/04/2022,54,MV,8445,,826925567,
17848,6187,0,ZOO2B,13/01/2016,1,MV,6279,,1208200191,
22731,7158,1,ZOO2B,12/04/2022,91,MV,8491,,-1472032513,
17850,6372,0,ZOO2B,13/01/2016,3,MV,6284,,-510687745,
22705,7171,1,ZOO2B,12/04/2022,65,MV,8458,,1245554431,
17852,6371,0,ZOO2B,13/01/2016,5,MV,6283,,1477062655,
17853,3490,0,ZOO2B,13/01/2016,6,MV,6280,,-532663553,
17854,6370,1,ZOO2B,13/01/2016,7,MV,6282,,-1754650113,
17855,6369,1,ZOO2B,13/01/2016,8,MV,6281,,-1299692289,
17856,6373,0,ZOO2B,13/01/2016,9,MV,6287,,257553407,
17857,6377,0,ZOO2B,13/01/2016,10,MV,6291,,-1637816577,
17858,6379,1,ZOO2B,13/01/2016,11,MV,6293,,-254276097,
17859,6375,1,ZOO2B,13/01/2016,12,MV,6289,,718182655,
17860,6300,0,ZOO2B,13/01/2016,13,MV,6285,,1490483199,
17861,6380,0,ZOO2B,13/01/2016,14,MV,6421,,-352724225,
17849,6034,0,ZOO2B,13/01/2016,2,MV,6286,,-515653889,
22716,6158,1,ZOO2B,12/04/2022,76,MV,8464,,1668841471,
22728,7245,1,ZOO2B,12/04/2022,88,MV,8478,,-2031186945,
22727,6892,1,ZOO2B,12/04/2022,87,MV,8473,,804699391,
22726,6920,0,ZOO2B,12/04/2022,86,MV,8476,,-1710226945,
22725,7196,0,ZOO2B,12/04/2022,85,MV,8475,,396946175,
22724,6736,1,ZOO2B,12/04/2022,84,MV,8471,,1090996223,
22723,6558,0,ZOO2B,12/04/2022,83,MV,8470,,1378429183,
22722,7228,1,ZOO2B,12/04/2022,82,MV,8469,,1736039935,
22721,6918,1,ZOO2B,12/04/2022,81,MV,8468,,1256912639,
22720,7244,1,ZOO2B,12/04/2022,80,MV,8477,,1447117823,
22719,7221,0,ZOO2B,12/04/2022,79,MV,8467,,1403376895,
22703,7241,1,ZOO2B,12/04/2022,63,MV,8450,,1529808127,
22717,7123,0,ZOO2B,12/04/2022,77,MV,8465,,456475391,
22704,7071,1,ZOO2B,12/04/2022,64,MV,8454,,543536127,
22715,7189,1,ZOO2B,12/04/2022,75,MV,8463,,1702412543,
22714,6746,1,ZOO2B,12/04/2022,74,MV,8462,,1694455295,
22713,5521,0,ZOO2B,12/04/2022,73,MV,8461,,1010028287,
22712,7075,1,ZOO2B,12/04/2022,72,MV,8460,,-53937153,
22711,7243,0,ZOO2B,12/04/2022,71,MV,8452,,284028159,
22710,6917,0,ZOO2B,12/04/2022,70,MV,8472,,1280504319,
22709,6735,0,ZOO2B,12/04/2022,69,MV,8456,,-2016240897,
22708,7148,0,ZOO2B,12/04/2022,68,MV,8457,,-1450264577,
22707,7242,0,ZOO2B,12/04/2022,67,MV,8451,,-477013761,
22706,7193,1,ZOO2B,12/04/2022,66,MV,8459,,1346489855,
20898,5537,0,ZOO2B,15/04/2019,20,MV,7939,,-1389353473,
22718,7225,1,ZOO2B,12/04/2022,78,MV,8466,,-825558529,
21052,7062,0,ZOO2B,18/04/2019,78,MV,7914,,621127679,
21040,7050,0,ZOO2B,18/04/2019,66,MV,7905,,-393389057,
21041,7051,1,ZOO2B,18/04/2019,67,MV,7906,,-2107199745,
21042,7052,1,ZOO2B,18/04/2019,68,MV,7907,,1978054143,
21043,7053,0,ZOO2B,18/04/2019,69,MV,7908,,-2008899329,
21044,7054,1,ZOO2B,18/04/2019,70,MV,7909,,-90513409,
21045,7055,1,ZOO2B,18/04/2019,71,MV,7910,,1464738559,
21046,7056,0,ZOO2B,18/04/2019,72,MV,7911,,369121791,
21047,7057,1,ZOO2B,18/04/2019,73,MV,7912,,-1954171649,
21048,7058,0,ZOO2B,18/04/2019,74,MV,7913,,-2044615681,
21049,7044,0,ZOO2B,18/04/2019,75,MV,7919,,885643007,
18178,5597,0,ZOO2B,07/06/2016,56,MV,6451,,-258087937,
21051,7061,0,ZOO2B,18/04/2019,77,MV,7921,,369035519,
21967,6910,1,ZOO2B,22/11/2021,24,MV,8370,,-882824705,
21053,7063,1,ZOO2B,18/04/2019,79,MV,7915,,-584201473,
21054,7064,1,ZOO2B,18/04/2019,80,MV,7916,,-184458753,
21055,7065,1,ZOO2B,18/04/2019,81,MV,7917,,480419071,
18171,6546,0,ZOO2B,07/06/2016,49,MV,6443,,11136767,
18172,6547,0,ZOO2B,07/06/2016,50,MV,6444,,404551167,
18173,6548,1,ZOO2B,07/06/2016,51,MV,6445,,1251991807,
18174,6384,1,ZOO2B,07/06/2016,52,MV,6450,,-1199366145,
18175,6383,0,ZOO2B,07/06/2016,53,MV,6452,,244671231,
18176,6012,1,ZOO2B,07/06/2016,54,MV,6449,,489331199,
20900,6782,1,ZOO2B,15/04/2019,22,MV,7940,,-1045442561,
21050,7067,0,ZOO2B,18/04/2019,76,MV,7920,,1029520895,
21025,7037,1,ZOO2B,18/04/2019,51,MV,7891,,751001343,
21013,7025,0,ZOO2B,18/04/2019,39,MV,7878,,1295614719,
21014,7026,1,ZOO2B,18/04/2019,40,MV,7879,,-1715586561,
21015,7028,1,ZOO2B,18/04/2019,41,MV,7881,,-808708865,
21016,7029,0,ZOO2B,18/04/2019,42,MV,7882,,1255048191,
